neighborhood,name,rating,review_count,price,latitude,longitude,category,parent_category
East Village,Spice Wala Indian Cuisine,3.5,21,$$,40.7263629,-73.98639240000001,indpak,restaurants
East Village,FDR 99 Cents Slice Pizza,3.0,35,$,40.72299,-73.98549,pizza,restaurants
East Village,San Loco,3.5,266,$,40.7210575087845,-73.987348174211,tex-mex,restaurants
East Village,Bagel Boss,3.0,174,$,40.73237,-73.98219,kosher,restaurants
East Village,Pause Cafe,4.5,396,$,40.72123,-73.98408,moroccan,restaurants
East Village,Phil's Steaks,4.0,93,$,40.73124,-73.9888,cheesesteaks,restaurants
East Village,The Braised Shop,4.0,90,$$,40.7289533,-73.9845,taiwanese,restaurants
East Village,The Grafton,4.0,79,$$,40.7271881103516,-73.9851989746094,irish,restaurants
East Village,Avenue A Classic Food,4.0,11,$$,40.72638,-73.98365,delis,restaurants
East Village,BD Star Pizza,3.5,15,$,40.72542,-73.98418000000001,pizza,restaurants
East Village,Luthun,4.5,45,,40.73004,-73.98182,newamerican,restaurants
East Village,Healthy Market Place,3.0,31,$$,40.7306124,-73.9833043,delis,restaurants
East Village,Rossy's Bakery,4.0,61,$,40.72184,-73.98159,bakeries,food
East Village,Kikoo,3.5,13,,40.73038,-73.98307,sushi,restaurants
East Village,Bruno's Catering & Pizza,3.0,136,$$,40.7328137,-73.9808686,italian,restaurants
East Village,Eat Gai,4.0,52,,40.72495,-73.98298,thai,restaurants
East Village,KFC,2.0,82,$,40.7323157634834,-73.98534000000001,hotdogs,restaurants
East Village,New Double Dragon,4.0,81,$,40.7242,-73.98801,dimsum,chinese
East Village,First Lamb Shabu,3.5,18,,40.73281,-73.98644,hotpot,restaurants
East Village,Koko Wings East Village,4.0,7,,40.72972,-73.98354,korean,restaurants
East Village,Hibachi Express,3.5,16,$$,40.729499,-73.978765,japanese,restaurants
East Village,Checkers,3.0,29,$,40.730963409161205,-73.98288846015929,hotdogs,restaurants
East Village,Ciao Pasta,4.0,7,,40.724725,-73.981229,italian,restaurants
East Village,Violet,4.0,69,$$,40.72473,-73.98366700000001,pizza,restaurants
East Village,Ama Raw Bar,5.0,18,,40.727996000000005,-73.979324,seafood,restaurants
East Village,Blue Ribbon Sushi Izakaya,4.0,514,$$$,40.7220839812692,-73.9882245327093,sushi,restaurants
East Village,Figaro Bistro Bar & Grill,4.0,8,$$,40.72635,-73.986226,tapas,restaurants
East Village,Tramezzini NYC,4.5,110,$$,40.72118483516061,-73.983472726423,sandwiches,restaurants
East Village,Tompkins Finest Deli,3.0,20,$$,40.72768,-73.98253000000001,delis,restaurants
East Village,Neighborhood Deli,4.5,5,$,40.726843,-73.977173,delis,restaurants
East Village,V 4 Vegan,4.0,8,,40.728809999999996,-73.98727,vegan,restaurants
East Village,Sakagura East Village,4.0,39,$$$,40.72956,-73.98785,japanese,restaurants
East Village,F & M Slice Pizza,3.0,12,$,40.725675760881295,-73.9779283976702,pizza,restaurants
East Village,El Nuevo Amanecer Restaurant,3.0,126,$$,40.72098,-73.9872,mexican,restaurants
East Village,Pomodoro Pizzeria,3.5,9,$,40.7300466,-73.9864115,pizza,restaurants
East Village,Mee Noodle Shop & Grill,3.0,124,$$,40.730988200000006,-73.98308399999999,chinese,restaurants
East Village,IZAKAYA NYC on East 4th,4.5,4,,40.723881,-73.983428,izakaya,japanese
East Village,Beijing Chinese,3.0,21,$,40.733059000000004,-73.9861382,chinese,restaurants
East Village,McDonald's,2.0,41,$,40.7265241132955,-73.9857636738725,burgers,restaurants
East Village,Burritoville,3.0,15,$,40.72915,-73.98748990000001,mexican,restaurants
East Village,Domino's Pizza,2.0,37,$,40.73042,-73.98079,pizza,restaurants
East Village,Fresno 2 Gourmet Deli,2.5,16,$,40.7216835021973,-73.9809341430664,delis,restaurants
East Village,Tompkins Square Bar,2.5,15,,40.7258799,-73.98348,burgers,restaurants
East Village,McDonald's,1.5,46,$,40.73104,-73.98226,hotdogs,restaurants
East Village,Sushi Zayy,2.5,22,$$,40.7250669480505,-73.9874496289444,japanese,restaurants
East Village,Village Omega Salad Bar & Deli,5.0,2,,40.7228,-73.98572,delis,restaurants
East Village,China Town Chinese Restaurant,3.0,12,$,40.722095489502,-73.9849090576172,chinese,restaurants
East Village,Chomp,3.0,10,$,40.7311535,-73.9856062,delis,restaurants
East Village,Yankee Deli,2.5,18,$,40.726659999999995,-73.9773,delis,restaurants
East Village,Yang's Happy Wok,3.0,12,$,40.72638,-73.97736,chinese,restaurants
East Village,San Loco,3.5,9,,40.724331799999995,-73.978931,mexican,restaurants
East Village,Bueno East Mart,4.5,3,,40.723420000000004,-73.98526,delis,restaurants
East Village,Kent's Dumpling House,2.5,20,,40.73277,-73.98635999999999,chinese,restaurants
East Village,Angelika Film Center & Cafe,3.5,6,,40.7309,-73.98623,restaurants,
East Village,Ave A Deli and Food,5.0,2,,40.723038,-73.985428,delis,restaurants
East Village,Asiam Thai Cuisine,3.5,213,$$,40.7322388,-73.9822769,thai,restaurants
East Village,No 1 Chinese Restaurant,2.5,42,$,40.732437,-73.982139,chinese,restaurants
East Village,Maia Meyhane,2.5,10,$$,40.724740000000004,-73.98161,mideastern,restaurants
East Village,Baji Baji,4.5,13,,40.72817,-73.98510999999999,chinese,restaurants
East Village,Jewel of India,2.5,13,$$,40.72668839999999,-73.98744959999999,indpak,restaurants
East Village,Ruffian Does Dive Bar,5.0,2,,40.731371100000004,-73.98602170000001,burgers,restaurants
East Village,Williamsburg Pizza,4.5,16,,40.73258,-73.98623,pizza,restaurants
East Village,Pita Grill,2.5,13,$,40.7307091,-73.98655699999999,mideastern,restaurants
East Village,Kuidouraku,2.5,10,$$,40.72805,-73.98519,japanese,restaurants
East Village,Pho Seng,2.0,22,$$,40.7304,-73.98609990000001,vietnamese,restaurants
East Village,Love Pho,3.0,7,,40.7304,-73.98609990000001,vietnamese,restaurants
East Village,Sambas Deli,3.0,7,$$$$,40.73151,-73.98599200000001,delis,restaurants
East Village,Old Homestead Inn,3.0,5,,40.726428000000006,-73.985816,restaurants,
East Village,Chipotle Mexican Grill,2.5,41,$,40.732962,-73.9808002,mexican,restaurants
East Village,216 Sal's Deli & Grocery,4.0,2,,40.72892,-73.97865999999999,delis,restaurants
East Village,Madina Deli Shop,3.5,3,$,40.72914,-73.98366999999999,halal,restaurants
East Village,First & First Finest Deli,3.0,5,$,40.723459999999996,-73.98791,delis,restaurants
East Village,E 10th St Finest Deli,2.5,6,$$,40.72858,-73.98428,delis,restaurants
East Village,Alphabet 99 Cents Fresh Pizza,2.5,5,,40.7227898950022,-73.9857955554199,chicken_wings,restaurants
East Village,East Village Gourmet Deli,3.5,3,,40.73007,-73.98078000000001,delis,restaurants
East Village,Exclusive Smoke Shop & Deli,5.0,1,,40.723079999999996,-73.9828,delis,restaurants
East Village,14th Street Pizza Place,2.5,7,$,40.73258,-73.98623,pizza,restaurants
East Village,Vanel on First,3.0,3,$$,40.726413,-73.986579,southern,restaurants
East Village,One Twenty-Two,3.5,2,$$,40.72707,-73.985288,pizza,restaurants
East Village,99 Cents Fresh Slice Pizza,3.0,18,$,40.7213390882218,-73.9881618210192,pizza,restaurants
East Village,China Wok,2.0,8,,40.722159999999995,-73.97747,chinese,restaurants
East Village,The Bamboo House,2.5,6,$,40.7274094,-73.98815920000001,chinese,restaurants
East Village,Abi,2.5,4,,40.7269096,-73.9831696,sushi,restaurants
East Village,Alphabet Kitchen,2.5,3,,40.728387,-73.982173,mideastern,restaurants
East Village,Macaronda,3.5,2,,40.729743,-73.987243,italian,restaurants
East Village,Farid's Middle Eastern Grill Food & Pizza,3.5,2,$$,40.7241337,-73.988065,pizza,restaurants
East Village,Neighborhood Deli,4.0,1,,40.7260631183413,-73.97799987306641,delis,restaurants
East Village,Izakaya Oni,2.0,5,$$,40.72806,-73.9852,japanese,restaurants
East Village,99 Cent Pizza,3.5,7,,40.7226666559613,-73.9883711631345,chicken_wings,restaurants
East Village,Hakata Zen,4.0,10,,40.72907733,-73.98818617,japanese,restaurants
East Village,Lakh Lakh,2.0,5,$$,40.7276693781658,-73.9877915532718,persian,restaurants
East Village,Urban Lobster,2.0,20,$$,40.7224,-73.98584699999999,seafood,restaurants
East Village,Brothers Mini Market,4.0,1,,40.72084,-73.97828,delis,restaurants
East Village,El Hasel Grocery,3.0,2,$,40.722606,-73.98329100000001,delis,restaurants
East Village,Sonali Indian Restaurant,2.5,3,,40.7266693115234,-73.9873733520508,indpak,restaurants
East Village,7th Street Village Farm,2.0,4,$,40.727012634277294,-73.9860916137695,sandwiches,restaurants
East Village,Yummy Asian Food,1.5,7,,40.722099,-73.982215,asianfusion,restaurants
East Village,Mela on the Sixth,2.0,4,,40.72677,-73.98761,indpak,restaurants
East Village,Akira Restaurant,3.0,2,$$,40.732611999999996,-73.987274,newamerican,restaurants
East Village,Wickedly Hot Thai Cuisine,1.5,5,,40.7303352,-73.9859467,thai,restaurants
East Village,Reboot,2.5,2,$$,40.72348,-73.9856,vegetarian,restaurants
East Village,La Bagel,3.0,7,$$,40.73233,-73.98208000000001,bagels,food
East Village,24 Freakin Wings - East Village,1.5,7,,40.728885999999996,-73.981155,chicken_wings,restaurants
East Village,Bistro Cafe,2.0,2,$$,40.727201853425996,-73.98355364799501,newamerican,restaurants
East Village,BD PIZZA,2.0,20,$,40.721059999999994,-73.98758000000001,pizza,restaurants
East Village,Spice,2.0,2,,40.725536,-73.987213,thai,restaurants
East Village,Divertimento Bistro,2.0,2,$$,40.729911,-73.981895,cafes,restaurants
East Village,Col Legno,3.0,1,,40.729621,-73.9878,italian,restaurants
East Village,Rama Cafe,1.5,3,,40.723696999999994,-73.9878,mideastern,restaurants
East Village,Ma Deli Grocery,1.5,2,,40.7266,-73.98343,delis,restaurants
East Village,Imperial Tavern,4.0,4,$,40.72145,-73.98789000000001,restaurants,
East Village,7D Cart,4.5,2,$,40.73124,-73.9888,foodstands,restaurants
East Village,Seven Rivers of India,3.5,4,$,40.722359999999995,-73.98743,indpak,restaurants
East Village,Saigon Social,5.0,2,,40.721476,-73.988248,vietnamese,restaurants
East Village,Johnny's Pizza Pasta,3.0,5,,40.732299,-73.982238,pizza,restaurants
East Village,Plump Dumpling,3.0,2,,40.730273947119706,-73.9860065281391,chinese,restaurants
East Village,Yummy Sushi,2.5,7,$$,40.72238,-73.98794000000001,japanese,restaurants
East Village,Avenue A Deli & Food,1.5,2,,40.723038,-73.985428,delis,restaurants
East Village,No Pho'cking Way,5.0,1,,40.727447,-73.984443,asianfusion,restaurants
East Village,New York City Pizza Palace,2.0,1,,40.728866,-73.987922,pizza,restaurants
East Village,Good Guys,1.0,4,$,40.729176,-73.987602,burgers,restaurants
East Village,Roomservice,5.0,1,,40.73039,-73.98380999999999,thai,restaurants
East Village,Hibachi Noodle Soup and Sushi,2.5,2,,40.73234,-73.9881,sushi,restaurants
East Village,Yankee Two Deli,3.0,2,$,40.72449,-73.97837,delis,restaurants
East Village,Mitumi Sushi,1.0,1,,40.72504,-73.98739,sushi,restaurants
East Village,First Av Deli & Grocery,1.0,1,,40.72345,-73.98812,restaurants,
East Village,Hea,1.0,1,,40.731961884918206,-73.988148405323,restaurants,
East Village,Chen's Express Kitchen,1.5,10,,40.733135,-73.986068,chinese,restaurants
East Village,Santa Halal Food,4.0,1,,40.73145,-73.98822,halal,restaurants
East Village,Darbar East,3.0,1,,40.731590000000004,-73.98263,restaurants,
East Village,Pizzeria de Santo,3.0,2,,40.721843,-73.987716,pizza,restaurants
East Village,L.E.S. Pizza And Burger,2.5,4,,40.7211085118546,-73.98794931238491,pizza,restaurants
East Village,La Bella Italian Restaurant,3.0,1,,40.72716,-73.97977,italian,restaurants
East Village,S & M Restaurant,1.0,1,,40.723659999999995,-73.98796,newamerican,restaurants
East Village,I Green Market,1.0,1,,40.732494,-73.982109,delis,restaurants
East Village,Friend House 2,2.0,1,,40.733086,-73.985977,newamerican,restaurants
East Village,East Village Deli & Grill,1.0,1,,40.7210062319512,-73.982948043436,delis,restaurants
Financial District,Pisillo Italian Panini,4.5,581,$$,40.710558,-74.007594,italian,restaurants
Financial District,Luke's Lobster FiDi,4.5,1157,$$,40.7046213003984,-74.0107793876969,seafood,restaurants
Financial District,La Parisienne,4.5,466,$$,40.70961,-74.00937990000001,french,restaurants
Financial District,Manhatta,4.5,470,$$$$,40.70797,-74.00889000000001,newamerican,restaurants
Financial District,Adrienne's Pizzabar,4.0,1651,$$,40.7043362,-74.0101733,pizza,restaurants
Financial District,Nish Nush,4.5,294,$$,40.709472,-74.007949,vegetarian,restaurants
Financial District,The Capital Grille - Curbside Takeout & Delivery,4.0,591,$$$,40.7078813982786,-74.0102026698364,seafood,restaurants
Financial District,Da Claudio,4.5,466,$$,40.71087,-74.00753,italian,restaurants
Financial District,Harry's,4.0,689,$$$,40.704512,-74.009834,steak,restaurants
Financial District,Kuu Ramen,4.0,653,$$,40.709678600000004,-74.0089569,ramen,japanese
Financial District,The Malt House,4.0,519,$$,40.709659,-74.00926199999999,gastropubs,restaurants
Financial District,Poke Bowl,4.0,307,$$,40.709569,-74.0068345,poke,food
Financial District,Go! Go! Curry!,4.0,364,$$,40.7098966,-74.0090997,japacurry,japanese
Financial District,Sam's Falafel Stand,4.5,195,$,40.70903968196271,-74.01133809154429,falafel,mediterranean
Financial District,Brooklyn Chop House,4.0,429,$$$,40.711509899999996,-74.00596999999999,dimsum,chinese
Financial District,Harry's Italian,3.5,581,$$,40.707555318913,-74.006898168681,pizza,restaurants
Financial District,Sandwich House,4.0,266,$,40.71096,-74.0077699,sandwiches,restaurants
Financial District,Blue Spoon Coffee,4.0,188,$,40.708068,-74.007469,cafes,restaurants
Financial District,Old Xi'an,4.5,198,$$,40.705909999999996,-74.00747,chinese,restaurants
Financial District,Underground Pizza,4.0,292,$,40.70499,-74.00961,pizza,restaurants
Financial District,Stage Door Pizza,4.0,245,$,40.7120047333763,-74.0096561511938,pizza,restaurants
Financial District,GRK Fresh Greek - Financial District,3.5,479,$$,40.709995,-74.006883484631,greek,restaurants
Financial District,Kesté,4.0,180,$$,40.709132000000004,-74.004676,pizza,restaurants
Financial District,Augustine,4.0,246,$$$,40.71141,-74.006814,french,restaurants
Financial District,Sticky's Finger Joint,4.0,163,$$,40.709308736201294,-74.0090160288361,chickenshop,restaurants
Financial District,Joe's Pizza,4.0,192,$,40.710129772908296,-74.00772068649529,pizza,restaurants
Financial District,Underdog,3.5,327,$$,40.704436227679295,-74.0102791786194,burgers,restaurants
Financial District,Menya Jiro- Fidi,4.0,150,$$,40.70933,-74.00714,ramen,japanese
Financial District,Potbelly Sandwich Shop,4.0,200,$,40.7070133727982,-74.0069238742571,sandwiches,restaurants
Financial District,Ryan Maguire's Bar & Restaurant,4.0,155,$$,40.708059999999996,-74.0051,tradamerican,restaurants
Financial District,Black Fox Coffee,4.0,192,$$,40.7063449,-74.0076944,cafes,restaurants
Financial District,Westville - Wall St,4.0,191,$$,40.70478,-74.00652,tradamerican,restaurants
Financial District,Bobby Van's Steakhouse,3.5,394,$$$,40.70606,-74.01114,steak,restaurants
Financial District,Dig,3.5,294,$$,40.7060753837547,-74.0071442785042,newamerican,restaurants
Financial District,Veronica's Kitchen,4.0,160,$,40.7056045963693,-74.0064248767212,soulfood,restaurants
Financial District,Biryani House Cart,4.0,160,$,40.70865,-74.01011,indpak,restaurants
Financial District,Aroy Dee Thai Kitchen,3.5,397,$$,40.709678600000004,-74.0089569,thai,restaurants
Financial District,Broadstone Bar & Kitchen,4.0,247,$$,40.70411,-74.01186,newamerican,restaurants
Financial District,Bennie's Thai Cafe,3.5,353,$$,40.709202000000005,-74.005836,thai,restaurants
Financial District,Kome Waza,4.0,169,$$,40.703509999999994,-74.01024,japanese,restaurants
Financial District,d Elici,4.0,109,$,40.709712647789395,-74.00838198326458,salad,restaurants
Financial District,&pizza,4.5,79,$$,40.70579,-74.00859,pizza,restaurants
Financial District,Vietspot,3.5,301,$$,40.7105473460815,-74.0075637236421,vietnamese,restaurants
Financial District,Stout NYC FiDi,3.5,242,$$,40.7079086,-74.00647740000001,tradamerican,restaurants
Financial District,Pita Press,3.5,180,$,40.7070857,-74.00808070000001,greek,restaurants
Financial District,Wasabi Sushi & Bento,4.0,128,$$,40.7104944709691,-74.0087553486228,japanese,restaurants
Financial District,Haru Sushi,3.0,391,$$,40.705247,-74.00843,japanese,restaurants
Financial District,Chick-fil-A,3.5,176,$,40.7104194,-74.00855190000001,hotdogs,restaurants
Financial District,Indian King Biryani House,4.5,58,$,40.708684000000005,-74.010094,foodtrucks,food
Financial District,Sakura of Japan,3.5,150,$,40.709761,-74.008546,japanese,restaurants
Financial District,Rosella's Pizzeria,3.5,233,$,40.710117,-74.005661,pizza,restaurants
Financial District,Shake Shack,3.0,294,$$,40.710539000000004,-74.00893,hotdogs,restaurants
Financial District,Neapolitan Express,3.5,188,$$,40.707015000000006,-74.00973499999999,pizza,restaurants
Financial District,Zeytin Mediterranean,5.0,29,,40.705733,-74.007497,mediterranean,restaurants
Financial District,sweetgreen,3.5,176,$$,40.705625700000006,-74.00828229999999,salad,restaurants
Financial District,Adel's Halal Food,4.0,75,$,40.70578,-74.00554,foodstands,restaurants
Financial District,Pokebab,4.5,66,$$,40.70426,-74.01172,poke,food
Financial District,Squire's Diner,3.5,165,$,40.70883,-74.00395999999999,diners,restaurants
Financial District,Sons of Thunder,4.0,67,$$,40.7073200234724,-74.00578426216799,hawaiian,restaurants
Financial District,Sandra's Food Spot Cart,4.5,32,$,40.7082305151118,-74.00965690612792,spanish,restaurants
Financial District,Tandoor Palace,3.5,163,$,40.7091703265905,-74.0057663619518,indpak,restaurants
Financial District,Cafe Patoro,4.5,170,$,40.7072720974983,-74.0023160353303,bakeries,food
Financial District,Chipotle Mexican Grill,3.5,171,$,40.7067300775159,-74.00694237172691,hotdogs,restaurants
Financial District,The Wooly Public,4.0,94,$$,40.7121984612156,-74.0084869030238,newamerican,restaurants
Financial District,Justino's Pizzeria,3.5,140,$,40.7039403,-74.0104079,pizza,restaurants
Financial District,Sophies Cuban Cuisine,3.0,170,$$,40.708967,-74.005521,cuban,restaurants
Financial District,Banh Mi Cart,3.5,123,$,40.70455,-74.0094699,vietnamese,restaurants
Financial District,Hole in the Wall,4.5,553,$$,40.70837,-74.00563000000001,breakfast_brunch,restaurants
Financial District,Bluestone Lane,4.0,69,$,40.7047584413614,-74.0085431188345,cafes,restaurants
Financial District,Pearl Street Diner,3.0,223,$,40.706919899999995,-74.00625,diners,restaurants
Financial District,Route 66 Smokehouse,3.0,288,$$,40.7043069274978,-74.0104401157802,bbq,restaurants
Financial District,Aahar Indian Cuisine,4.5,316,$$,40.71334,-74.0081,indpak,restaurants
Financial District,IL Brigante,3.5,399,$$,40.707491999999995,-74.002571,italian,restaurants
Financial District,Luckyim Thai,4.0,163,$,40.7065887451172,-74.0096130371094,foodtrucks,food
Financial District,Terrace Fish & Chips,3.5,97,$$,40.704044,-74.01049,seafood,restaurants
